ID,Name,Sex,Age,Height,Weight,Team,Year,Sport,Event,Medal
431,Lee Hsuan-Yen,M,23,173,63,Chinese Taipei,2016,Swimming,Swimming Men's 200 metres Breaststroke,NA
432,Liubomyr Arturovych Lemeshko,M,24,186,86,Ukraine,2016,Swimming,Swimming Men's 100 metres Butterfly,NA
433,Luca Leonardi,M,25,186,78,Italy,2016,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,NA
434,Fantine Lesaffre,F,21,180,57,France,2016,Swimming,Swimming Women's 200 metres Individual Medley,NA
434,Fantine Lesaffre,F,21,180,57,France,2016,Swimming,Swimming Women's 400 metres Individual Medley,NA
435,Li Guangyuan,M,19,187,81,China,2016,Swimming,Swimming Men's 100 metres Backstroke,NA
435,Li Guangyuan,M,19,187,81,China,2016,Swimming,Swimming Men's 200 metres Backstroke,NA
436,Li Xiang,M,23,191,85,China,2016,Swimming,Swimming Men's 100 metres Breaststroke,NA
436,Li Xiang,M,23,191,85,China,2016,Swimming,Swimming Men's 200 metres Breaststroke,NA
436,Li Xiang,M,23,191,85,China,2016,Swimming,Swimming Men's 4 x 100 metres Medley Relay,NA
437,Li Zhuhao,M,17,183,73,China,2016,Swimming,Swimming Men's 100 metres Butterfly,NA
437,Li Zhuhao,M,17,183,73,China,2016,Swimming,Swimming Men's 200 metres Butterfly,NA
437,Li Zhuhao,M,17,183,73,China,2016,Swimming,Swimming Men's 4 x 100 metres Medley Relay,NA
438,Anders Lie Nielsen,M,25,186,74,Denmark,2016,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,NA
439,Brave Lifa,M,20,175,70,Malawi,2016,Swimming,Swimming Men's 50 metres Freestyle,NA
440,Lin Pei-Wun,F,16,174,61,Chinese Taipei,2016,Swimming,Swimming Women's 50 metres Freestyle,NA
441,Lin Yongqing,M,23,190,85,China,2016,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,NA
442,Ida Lindborg,F,22,167,60,Sweden,2016,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,NA
443,Katarna Listopadov,F,23,169,60,Slovakia,2016,Swimming,Swimming Women's 100 metres Backstroke,NA
443,Katarna Listopadov,F,23,169,60,Slovakia,2016,Swimming,Swimming Women's 100 metres Butterfly,NA
444,Max Robert Litchfield,M,21,168,78,Great Britain,2016,Swimming,Swimming Men's 400 metres Individual Medley,NA
445,Jay Litherland,M,20,183,80,United States,2016,Swimming,Swimming Men's 400 metres Individual Medley,NA
446,Liu Xiang,F,19,180,66,China,2016,Swimming,Swimming Women's 50 metres Freestyle,NA
447,Liu Yaxin,F,17,178,69,China,2016,Swimming,Swimming Women's 200 metres Backstroke,NA
448,Ari-Pekka Liukkonen,M,27,208,92,Finland,2016,Swimming,Swimming Men's 50 metres Freestyle,NA
448,Ari-Pekka Liukkonen,M,27,208,92,Finland,2016,Swimming,Swimming Men's 100 metres Freestyle,NA
449,Ieuan David Lloyd,M,23,194,91,Great Britain,2016,Swimming,Swimming Men's 200 metres Individual Medley,NA
450,Nikita Konstantinovich Lobintsev,M,27,193,85,Russia,2016,Swimming,Swimming Men's 200 metres Freestyle,NA
450,Nikita Konstantinovich Lobintsev,M,27,193,85,Russia,2016,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,NA
451,Ryan Steven Lochte,M,32,188,88,United States,2016,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Gold
451,Ryan Steven Lochte,M,32,188,88,United States,2016,Swimming,Swimming Men's 200 metres Individual Medley,NA
452,Nataliya Vladimirovna Lovtsova,F,28,177,70,Russia,2016,Swimming,Swimming Women's 50 metres Freestyle,NA
452,Nataliya Vladimirovna Lovtsova,F,28,177,70,Russia,2016,Swimming,Swimming Women's 100 metres Freestyle,NA
452,Nataliya Vladimirovna Lovtsova,F,28,177,70,Russia,2016,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,NA
452,Nataliya Vladimirovna Lovtsova,F,28,177,70,Russia,2016,Swimming,Swimming Women's 100 metres Butterfly,NA
453,Lu Ying,F,27,175,65,China,2016,Swimming,Swimming Women's 100 metres Butterfly,NA
453,Lu Ying,F,27,175,65,China,2016,Swimming,Swimming Women's 4 x 100 metres Medley Relay,NA
454,Jamila Lunkuse,F,19,153,60,Uganda,2016,Swimming,Swimming Women's 100 metres Breaststroke,NA
455,Hrafnhildur Luthersdttir,F,25,178,65,Iceland,2016,Swimming,Swimming Women's 100 metres Breaststroke,NA
455,Hrafnhildur Luthersdttir,F,25,178,65,Iceland,2016,Swimming,Swimming Women's 200 metres Breaststroke,NA
456,Manuella Duarte Lyrio,F,27,163,57,Brazil,2016,Swimming,Swimming Women's 200 metres Freestyle,NA
456,Manuella Duarte Lyrio,F,27,163,57,Brazil,2016,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,NA
456,Manuella Duarte Lyrio,F,27,163,57,Brazil,2016,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,NA
457,Marcos Antnio Costa Ferreira de Macedo,M,25,189,85,Brazil,2016,Swimming,Swimming Men's 100 metres Butterfly,NA
458,Brittany MacLean,F,22,172,70,Canada,2016,Swimming,Swimming Women's 200 metres Freestyle,NA
458,Brittany MacLean,F,22,172,70,Canada,2016,Swimming,Swimming Women's 400 metres Freestyle,NA
458,Brittany MacLean,F,22,172,70,Canada,2016,Swimming,Swimming Women's 800 metres Freestyle,NA
458,Brittany MacLean,F,22,172,70,Canada,2016,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Bronze
459,Daniel Macovei,M,23,185,71,Romania,2016,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,NA
460,Nicholas Daryl Magaa Defago,M,20,198,90,Peru,2016,Swimming,Swimming Men's 100 metres Freestyle,NA
461,Filippo Magnini,M,34,188,80,Italy,2016,Swimming,Swimming Men's 100 metres Freestyle,NA
462,James Magnussen,M,25,198,94,Australia,2016,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Bronze
463,Travis Mahoney,M,26,190,81,Australia,2016,Swimming,Swimming Men's 200 metres Individual Medley,NA
463,Travis Mahoney,M,26,190,81,Australia,2016,Swimming,Swimming Men's 400 metres Individual Medley,NA
464,Corey Charles Garth Main,M,21,188,85,New Zealand,2016,Swimming,Swimming Men's 100 metres Backstroke,NA
464,Corey Charles Garth Main,M,21,188,85,New Zealand,2016,Swimming,Swimming Men's 200 metres Backstroke,NA
465,Sandrine Mainville,F,24,173,65,Canada,2016,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Bronze
466,Kacper Majchrzak,M,23,190,87,Poland,2016,Swimming,Swimming Men's 200 metres Freestyle,NA
466,Kacper Majchrzak,M,23,190,87,Poland,2016,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,NA
466,Kacper Majchrzak,M,23,190,87,Poland,2016,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,NA
466,Kacper Majchrzak,M,23,190,87,Poland,2016,Swimming,Swimming Men's 4 x 100 metres Medley Relay,NA
467,Semyon Vladimirovich Makovich,M,21,180,76,Russia,2016,Swimming,Swimming Men's 200 metres Individual Medley,NA
468,Erwin Len Maldonado Saavedra,M,33,174,70,Venezuela,2016,Swimming,Swimming Men's 10 kilometres Open Water,NA
469,Grgory Mallet,M,32,196,84,France,2016,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,NA
470,Noura Mana,F,18,170,62,Morocco,2016,Swimming,Swimming Women's 50 metres Freestyle,NA
471,Florent Manaudou,M,25,199,99,France,2016,Swimming,Swimming Men's 50 metres Freestyle,Silver
471,Florent Manaudou,M,25,199,99,France,2016,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Silver
472,Simone Ashley Manuel,F,20,178,73,United States,2016,Swimming,Swimming Women's 50 metres Freestyle,Silver
472,Simone Ashley Manuel,F,20,178,73,United States,2016,Swimming,Swimming Women's 100 metres Freestyle,Gold
472,Simone Ashley Manuel,F,20,178,73,United States,2016,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Silver
472,Simone Ashley Manuel,F,20,178,73,United States,2016,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Gold
473,Mao Feilian,M,23,185,74,China,2016,Swimming,Swimming Men's 200 metres Breaststroke,NA
474,Joanna de Albuquerque Maranho Bezerra de Melo,F,29,173,58,Brazil,2016,Swimming,Swimming Women's 200 metres Butterfly,NA
474,Joanna de Albuquerque Maranho Bezerra de Melo,F,29,173,58,Brazil,2016,Swimming,Swimming Women's 200 metres Individual Medley,NA
474,Joanna de Albuquerque Maranho Bezerra de Melo,F,29,173,58,Brazil,2016,Swimming,Swimming Women's 400 metres Individual Medley,NA
475,Daiene Maral Dias,F,27,159,55,Brazil,2016,Swimming,Swimming Women's 100 metres Butterfly,NA
476,Yusra Mardini,F,18,157,53,Refugee Olympic Athletes,2016,Swimming,Swimming Women's 100 metres Freestyle,NA
476,Yusra Mardini,F,18,157,53,Refugee Olympic Athletes,2016,Swimming,Swimming Women's 100 metres Butterfly,NA
477,Melanie Margalis,F,24,173,65,United States,2016,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Gold
477,Melanie Margalis,F,24,173,65,United States,2016,Swimming,Swimming Women's 200 metres Individual Medley,NA
478,Deividas Margeviius,M,21,187,80,Lithuania,2016,Swimming,Swimming Men's 4 x 100 metres Medley Relay,NA
479,Luca Marin,M,30,187,82,Italy,2016,Swimming,Swimming Men's 400 metres Individual Medley,NA
480,Vctor Martn Martn,M,22,187,82,Spain,2016,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,NA
481,Aitor Martnez Rodrguez,M,22,183,78,Spain,2016,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,NA
482,Luis Carlos Martnez Mndez,M,20,182,74,Guatemala,2016,Swimming,Swimming Men's 100 metres Butterfly,NA
483,Henrique de Souza Martins,M,24,180,73,Brazil,2016,Swimming,Swimming Men's 100 metres Butterfly,NA
483,Henrique de Souza Martins,M,24,180,73,Brazil,2016,Swimming,Swimming Men's 4 x 100 metres Medley Relay,NA
484,Noah Mascoll-Gomes,M,17,175,68,Antigua and Barbuda,2016,Swimming,Swimming Men's 200 metres Freestyle,NA
485,Chiara Masini Luccetti,F,23,171,56,Italy,2016,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,NA
486,Kylie Jacqueline Masse,F,20,173,61,Canada,2016,Swimming,Swimming Women's 100 metres Backstroke,Bronze
486,Kylie Jacqueline Masse,F,20,173,61,Canada,2016,Swimming,Swimming Women's 4 x 100 metres Medley Relay,NA
487,Ahmed Al-Mathlouthi,M,26,190,90,Tunisia,2016,Swimming,Swimming Men's 200 metres Freestyle,NA
487,Ahmed Al-Mathlouthi,M,26,190,90,Tunisia,2016,Swimming,Swimming Men's 400 metres Freestyle,NA
487,Ahmed Al-Mathlouthi,M,26,190,90,Tunisia,2016,Swimming,Swimming Men's 200 metres Individual Medley,NA
488,Radomyos Matjiur,M,28,180,81,Thailand,2016,Swimming,Swimming Men's 100 metres Breaststroke,NA
489,Takeshi Matsuda,M,32,184,84,Japan,2016,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Bronze
490,Yayoi Matsumoto,F,26,168,65,Japan,2016,Swimming,Swimming Women's 50 metres Freestyle,NA
490,Yayoi Matsumoto,F,26,168,65,Japan,2016,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,NA
491,Matti Mattsson,M,22,197,98,Finland,2016,Swimming,Swimming Men's 100 metres Breaststroke,NA
491,Matti Mattsson,M,22,197,98,Finland,2016,Swimming,Swimming Men's 200 metres Breaststroke,NA
492,Elin Ida Mattsson-Marko-Varga,F,31,170,65,Sweden,2016,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,NA
492,Elin Ida Mattsson-Marko-Varga,F,31,170,65,Sweden,2016,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,NA
493,Martha McCabe,F,26,168,58,Canada,2016,Swimming,Swimming Women's 200 metres Breaststroke,NA
494,Cameron McEvoy,M,22,185,70,Australia,2016,Swimming,Swimming Men's 50 metres Freestyle,NA
494,Cameron McEvoy,M,22,185,70,Australia,2016,Swimming,Swimming Men's 100 metres Freestyle,NA
494,Cameron McEvoy,M,22,185,70,Australia,2016,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Bronze
494,Cameron McEvoy,M,22,185,70,Australia,2016,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Bronze
495,Anton Sveinn McKee,M,22,183,84,Iceland,2016,Swimming,Swimming Men's 100 metres Breaststroke,NA
495,Anton Sveinn McKee,M,22,183,84,Iceland,2016,Swimming,Swimming Men's 200 metres Breaststroke,NA
496,David McKeon,M,24,195,85,Australia,2016,Swimming,Swimming Men's 200 metres Freestyle,NA
496,David McKeon,M,24,195,85,Australia,2016,Swimming,Swimming Men's 400 metres Freestyle,NA
496,David McKeon,M,24,195,85,Australia,2016,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,NA
497,Emma McKeon,F,22,180,60,Australia,2016,Swimming,Swimming Women's 200 metres Freestyle,Bronze
497,Emma McKeon,F,22,180,60,Australia,2016,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Gold
497,Emma McKeon,F,22,180,60,Australia,2016,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Silver
497,Emma McKeon,F,22,180,60,Australia,2016,Swimming,Swimming Women's 100 metres Butterfly,NA
497,Emma McKeon,F,22,180,60,Australia,2016,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Silver
498,Taylor McKeown,F,21,178,65,Australia,2016,Swimming,Swimming Women's 100 metres Breaststroke,NA
498,Taylor McKeown,F,21,178,65,Australia,2016,Swimming,Swimming Women's 200 metres Breaststroke,NA
498,Taylor McKeown,F,21,178,65,Australia,2016,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Silver
499,Jack Alan McLoughlin,M,21,183,75,Australia,2016,Swimming,"Swimming Men's 1,500 metres Freestyle",NA
500,Keryn McMaster,F,22,169,63,Australia,2016,Swimming,Swimming Women's 400 metres Individual Medley,NA
501,Dorian Mara Grayce McMenemy Taylor,F,19,185,70,Dominican Republic,2016,Swimming,Swimming Women's 50 metres Freestyle,NA
502,Etiene Pires de Medeiros,F,25,169,60,Brazil,2016,Swimming,Swimming Women's 50 metres Freestyle,NA
502,Etiene Pires de Medeiros,F,25,169,60,Brazil,2016,Swimming,Swimming Women's 100 metres Freestyle,NA
502,Etiene Pires de Medeiros,F,25,169,60,Brazil,2016,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,NA
502,Etiene Pires de Medeiros,F,25,169,60,Brazil,2016,Swimming,Swimming Women's 100 metres Backstroke,NA
503,Christoph Martin Meier,M,23,197,95,Liechtenstein,2016,Swimming,Swimming Men's 400 metres Individual Medley,NA
504,"Catherine Michelle ""Katie"" Meili",F,25,170,61,United States,2016,Swimming,Swimming Women's 100 metres Breaststroke,Bronze
504,"Catherine Michelle ""Katie"" Meili",F,25,170,61,United States,2016,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Gold
505,Rta Meilutyt,F,19,176,75,Lithuania,2016,Swimming,Swimming Women's 100 metres Breaststroke,NA
506,Odysseus Meladinis,M,26,193,85,Greece,2016,Swimming,Swimming Men's 50 metres Freestyle,NA
506,Odysseus Meladinis,M,26,193,85,Greece,2016,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,NA
507,Martn Andrs Melconian lvez,M,26,183,77,Uruguay,2016,Swimming,Swimming Men's 100 metres Breaststroke,NA
508,Oussama Mellouli,M,32,192,84,Tunisia,2016,Swimming,"Swimming Men's 1,500 metres Freestyle",NA
508,Oussama Mellouli,M,32,192,84,Tunisia,2016,Swimming,Swimming Men's 10 kilometres Open Water,NA
509,Luiz Altamir Lopes Melo,M,20,174,69,Brazil,2016,Swimming,Swimming Men's 400 metres Freestyle,NA
509,Luiz Altamir Lopes Melo,M,20,174,69,Brazil,2016,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,NA
510,Miguel ngel Mea Peralta,M,19,176,69,Nicaragua,2016,Swimming,Swimming Men's 100 metres Freestyle,NA
511,Jenny Mensing,F,30,183,70,Germany,2016,Swimming,Swimming Women's 200 metres Backstroke,NA
511,Jenny Mensing,F,30,183,70,Germany,2016,Swimming,Swimming Women's 4 x 100 metres Medley Relay,NA
512,Nikol Merizaj,F,17,180,65,Albania,2016,Swimming,Swimming Women's 100 metres Freestyle,NA
513,Mehdy Metella,M,24,190,90,France,2016,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Silver
513,Mehdy Metella,M,24,190,90,France,2016,Swimming,Swimming Men's 100 metres Butterfly,NA
514,Matthew Mark Meyer,M,18,185,70,South Africa,2016,Swimming,"Swimming Men's 1,500 metres Freestyle",NA
515,Michael Julian Meyer,M,23,184,76,South Africa,2016,Swimming,Swimming Men's 400 metres Individual Medley,NA
516,William Meynard,M,29,190,85,France,2016,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Silver
517,Julie-Marie Meynen,F,18,170,65,Luxembourg,2016,Swimming,Swimming Women's 50 metres Freestyle,NA
517,Julie-Marie Meynen,F,18,170,65,Luxembourg,2016,Swimming,Swimming Women's 100 metres Freestyle,NA
518,Marie Laura Meza Peraza,F,25,163,55,Costa Rica,2016,Swimming,Swimming Women's 100 metres Butterfly,NA
519,Jan Micka,M,21,183,76,Czech Republic,2016,Swimming,Swimming Men's 400 metres Freestyle,NA
519,Jan Micka,M,21,183,76,Czech Republic,2016,Swimming,"Swimming Men's 1,500 metres Freestyle",NA
520,Clment Mignon,M,23,187,75,France,2016,Swimming,Swimming Men's 100 metres Freestyle,NA
520,Clment Mignon,M,23,187,75,France,2016,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Silver
520,Clment Mignon,M,23,187,75,France,2016,Swimming,Swimming Men's 4 x 100 metres Medley Relay,NA
521,Hannah Louise Miley,F,26,166,53,Great Britain,2016,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,NA
521,Hannah Louise Miley,F,26,166,53,Great Britain,2016,Swimming,Swimming Women's 200 metres Individual Medley,NA
521,Hannah Louise Miley,F,26,166,53,Great Britain,2016,Swimming,Swimming Women's 400 metres Individual Medley,NA
522,Cody Miller,M,24,180,80,United States,2016,Swimming,Swimming Men's 100 metres Breaststroke,Bronze
522,Cody Miller,M,24,180,80,United States,2016,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Gold
523,Stephen Milne,M,22,185,76,Great Britain,2016,Swimming,Swimming Men's 400 metres Freestyle,NA
523,Stephen Milne,M,22,185,76,Great Britain,2016,Swimming,"Swimming Men's 1,500 metres Freestyle",NA
523,Stephen Milne,M,22,185,76,Great Britain,2016,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Silver
524,Dirngulbai Moreyna Misech,F,18,165,51,Palau,2016,Swimming,Swimming Women's 50 metres Freestyle,NA
525,Alice Mizzau,F,23,180,65,Italy,2016,Swimming,Swimming Women's 200 metres Freestyle,NA
525,Alice Mizzau,F,23,180,65,Italy,2016,Swimming,Swimming Women's 400 metres Freestyle,NA
525,Alice Mizzau,F,23,180,65,Italy,2016,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,NA
526,Vahan Mkhitaryan,M,19,186,92,Armenia,2016,Swimming,Swimming Men's 50 metres Freestyle,NA
527,Sachi Mochida,F,17,166,58,Japan,2016,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,NA
528,Igor Araujo Mogne,M,20,175,66,Mozambique,2016,Swimming,Swimming Men's 100 metres Freestyle,NA
529,Nazlati Mohamed Andhumdine,F,18,160,62,Comoros,2016,Swimming,Swimming Women's 50 metres Freestyle,NA
530,Abdelaziz Mohamed Ahmed,M,21,181,72,Sudan,2016,Swimming,Swimming Men's 50 metres Freestyle,NA
531,Flra Molnr,F,18,175,65,Hungary,2016,Swimming,Swimming Women's 50 metres Freestyle,NA
532,Martina Moravkov,F,27,174,64,Czech Republic,2016,Swimming,Swimming Women's 100 metres Breaststroke,NA
532,Martina Moravkov,F,27,174,64,Czech Republic,2016,Swimming,Swimming Women's 200 metres Breaststroke,NA
532,Martina Moravkov,F,27,174,64,Czech Republic,2016,Swimming,Swimming Women's 4 x 100 metres Medley Relay,NA
533,David Morgan,M,22,184,82,Australia,2016,Swimming,Swimming Men's 100 metres Butterfly,NA
533,David Morgan,M,22,184,82,Australia,2016,Swimming,Swimming Men's 200 metres Butterfly,NA
533,David Morgan,M,22,184,82,Australia,2016,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Bronze
534,Vladimir Viktorovich Morozov,M,24,180,73,Russia,2016,Swimming,Swimming Men's 50 metres Freestyle,NA
534,Vladimir Viktorovich Morozov,M,24,180,73,Russia,2016,Swimming,Swimming Men's 100 metres Freestyle,NA
534,Vladimir Viktorovich Morozov,M,24,180,73,Russia,2016,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,NA
534,Vladimir Viktorovich Morozov,M,24,180,73,Russia,2016,Swimming,Swimming Men's 4 x 100 metres Medley Relay,NA
535,Magdalena Ruth Alex Moshi,F,25,169,65,Tanzania,2016,Swimming,Swimming Women's 50 metres Freestyle,NA
536,Albarchir Mouctar,M,21,178,76,Niger,2016,Swimming,Swimming Men's 50 metres Freestyle,NA
537,Roukaya Moussa Mahamane,F,19,163,47,Niger,2016,Swimming,Swimming Women's 50 metres Freestyle,NA
538,Darya Vasilvyevna Mullakayeva,F,18,172,61,Russia,2016,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,NA
539,Aurlie Muller,F,26,169,57,France,2016,Swimming,Swimming Women's 10 kilometres Open Water,NA
540,Ross Murdoch,M,22,183,76,Great Britain,2016,Swimming,Swimming Men's 100 metres Breaststroke,NA
541,"Andrea ""Andi"" Murez",F,24,184,77,Israel,2016,Swimming,Swimming Women's 50 metres Freestyle,NA
541,"Andrea ""Andi"" Murez",F,24,184,77,Israel,2016,Swimming,Swimming Women's 100 metres Freestyle,NA
541,"Andrea ""Andi"" Murez",F,24,184,77,Israel,2016,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,NA
542,Jorge Mario Murillo Valdes,M,24,186,77,Colombia,2016,Swimming,Swimming Men's 100 metres Breaststroke,NA
542,Jorge Mario Murillo Valdes,M,24,186,77,Colombia,2016,Swimming,Swimming Men's 200 metres Breaststroke,NA
543,Ryan Murphy,M,21,191,91,United States,2016,Swimming,Swimming Men's 100 metres Backstroke,Gold
543,Ryan Murphy,M,21,191,91,United States,2016,Swimming,Swimming Men's 200 metres Backstroke,Gold
543,Ryan Murphy,M,21,191,91,United States,2016,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Gold
544,Nicola Muscat,F,22,173,59,Malta,2016,Swimming,Swimming Women's 50 metres Freestyle,NA
545,Vladislav Mustafin,M,20,181,78,Uzbekistan,2016,Swimming,Swimming Men's 100 metres Breaststroke,NA
546,Richard Nagy,M,23,186,73,Slovakia,2016,Swimming,"Swimming Men's 1,500 metres Freestyle",NA
546,Richard Nagy,M,23,186,73,Slovakia,2016,Swimming,Swimming Men's 400 metres Individual Medley,NA
546,Richard Nagy,M,23,186,73,Slovakia,2016,Swimming,Swimming Men's 10 kilometres Open Water,NA
547,Martn Naidich,M,25,185,74,Argentina,2016,Swimming,Swimming Men's 400 metres Freestyle,NA
547,Martn Naidich,M,25,185,74,Argentina,2016,Swimming,"Swimming Men's 1,500 metres Freestyle",NA
548,Katsumi Nakamura,M,22,183,75,Japan,2016,Swimming,Swimming Men's 50 metres Freestyle,NA
548,Katsumi Nakamura,M,22,183,75,Japan,2016,Swimming,Swimming Men's 100 metres Freestyle,NA
548,Katsumi Nakamura,M,22,183,75,Japan,2016,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,NA
548,Katsumi Nakamura,M,22,183,75,Japan,2016,Swimming,Swimming Men's 4 x 100 metres Medley Relay,NA
549,Nam Yu-Seon,F,31,169,52,South Korea,2016,Swimming,Swimming Women's 200 metres Individual Medley,NA
550,Arya Nasimi Shad,M,16,187,68,Iran,2016,Swimming,Swimming Men's 200 metres Breaststroke,NA
551,Rozaliya Khaydyarovna Nasretdinova,F,19,180,66,Russia,2016,Swimming,Swimming Women's 50 metres Freestyle,NA
551,Rozaliya Khaydyarovna Nasretdinova,F,19,180,66,Russia,2016,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,NA
552,Awa Ly Ndiaye,F,16,169,53,Senegal,2016,Swimming,Swimming Women's 50 metres Freestyle,NA
553,Lia Neal,F,21,178,75,United States,2016,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Silver
554,Leah Neale,F,21,173,66,Australia,2016,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Silver
555,Sotiria Neofytou,F,18,165,60,Cyprus,2016,Swimming,Swimming Women's 100 metres Butterfly,NA
556,Robin Neumann,F,18,173,63,Netherlands,2016,Swimming,Swimming Women's 200 metres Freestyle,NA
556,Robin Neumann,F,18,173,63,Netherlands,2016,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,NA
557,Vnia Soares Neves,F,25,171,61,Portugal,2016,Swimming,Swimming Women's 10 kilometres Open Water,NA
558,Gal Nevo,M,29,178,78,Israel,2016,Swimming,Swimming Men's 200 metres Butterfly,NA
558,Gal Nevo,M,29,178,78,Israel,2016,Swimming,Swimming Men's 200 metres Individual Medley,NA
558,Gal Nevo,M,29,178,78,Israel,2016,Swimming,Swimming Men's 400 metres Individual Medley,NA
559,Kotuku Ngawati,F,22,165,60,Australia,2016,Swimming,Swimming Women's 200 metres Individual Medley,NA
560,Nguyn Th nh Vin,F,19,172,60,Vietnam,2016,Swimming,Swimming Women's 400 metres Freestyle,NA
560,Nguyn Th nh Vin,F,19,172,60,Vietnam,2016,Swimming,Swimming Women's 200 metres Individual Medley,NA
560,Nguyn Th nh Vin,F,19,172,60,Vietnam,2016,Swimming,Swimming Women's 400 metres Individual Medley,NA
561,Abdoul Khadre Mbaye Niane,M,27,190,90,Senegal,2016,Swimming,Swimming Men's 50 metres Freestyle,NA
562,Rachel Nicol,F,23,160,61,Canada,2016,Swimming,Swimming Women's 100 metres Breaststroke,NA
562,Rachel Nicol,F,23,160,61,Canada,2016,Swimming,Swimming Women's 4 x 100 metres Medley Relay,NA
563,Mie stergaard Nielsen,F,19,184,67,Denmark,2016,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,NA
563,Mie stergaard Nielsen,F,19,184,67,Denmark,2016,Swimming,Swimming Women's 100 metres Backstroke,NA
563,Mie stergaard Nielsen,F,19,184,67,Denmark,2016,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Bronze
564,Aleksandar Nikolov,M,24,185,75,Bulgaria,2016,Swimming,Swimming Men's 100 metres Freestyle,NA
565,Ning Zetao,M,23,191,81,China,2016,Swimming,Swimming Men's 50 metres Freestyle,NA
565,Ning Zetao,M,23,191,81,China,2016,Swimming,Swimming Men's 100 metres Freestyle,NA
565,Ning Zetao,M,23,191,81,China,2016,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,NA
565,Ning Zetao,M,23,191,81,China,2016,Swimming,Swimming Men's 4 x 100 metres Medley Relay,NA
566,Ana Sofia Nbrega,F,25,174,70,Angola,2016,Swimming,Swimming Women's 100 metres Freestyle,NA
567,Anna Ntountounaki,F,20,177,66,Greece,2016,Swimming,Swimming Women's 100 metres Butterfly,NA
568,Siobhan-Marie O'Connor,F,20,173,60,Great Britain,2016,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,NA
568,Siobhan-Marie O'Connor,F,20,173,60,Great Britain,2016,Swimming,Swimming Women's 200 metres Individual Medley,Silver
568,Siobhan-Marie O'Connor,F,20,173,60,Great Britain,2016,Swimming,Swimming Women's 4 x 100 metres Medley Relay,NA
